artist_name,artist_genre,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Fuerza Regida,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",Los Mire Con Talento,1trAoZKkvVjuuQpUzTI6KV,75,0.54,0.549,2,-6.612,1,0.293,0.394,0.0,0.103,0.628,184.414,audio_features,1trAoZKkvVjuuQpUzTI6KV,spotify:track:1trAoZKkvVjuuQpUzTI6KV,https://api.spotify.com/v1/tracks/1trAoZKkvVjuuQpUzTI6KV,https://api.spotify.com/v1/audio-analysis/1trAoZKkvVjuuQpUzTI6KV,163000,3
Ben Gold,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Change The World (Mixed),4vNfwWTVhB4KThdjvgZxi5,26,0.437,0.959,11,-8.138,0,0.0445,2.91e-05,0.866,0.244,0.583,134.051,audio_features,4vNfwWTVhB4KThdjvgZxi5,spotify:track:4vNfwWTVhB4KThdjvgZxi5,https://api.spotify.com/v1/tracks/4vNfwWTVhB4KThdjvgZxi5,https://api.spotify.com/v1/audio-analysis/4vNfwWTVhB4KThdjvgZxi5,42953,4
Harriette,"['indie pop', 'pop']",at least i'm pretty,5o9iQVktO08gIlRAHqqxtj,75,0.86,0.422,1,-9.785,1,0.0296,0.541,0.00449,0.139,0.523,99.958,audio_features,5o9iQVktO08gIlRAHqqxtj,spotify:track:5o9iQVktO08gIlRAHqqxtj,https://api.spotify.com/v1/tracks/5o9iQVktO08gIlRAHqqxtj,https://api.spotify.com/v1/audio-analysis/5o9iQVktO08gIlRAHqqxtj,106800,4
Nikname,[],2021,3On6CO3NWHmzhqj6oSXdc9,0,0.767,0.692,10,-6.602,0,0.214,0.126,1.65e-06,0.108,0.279,92.975,audio_features,3On6CO3NWHmzhqj6oSXdc9,spotify:track:3On6CO3NWHmzhqj6oSXdc9,https://api.spotify.com/v1/tracks/3On6CO3NWHmzhqj6oSXdc9,https://api.spotify.com/v1/audio-analysis/3On6CO3NWHmzhqj6oSXdc9,281832,4
Taylor Swift,['pop'],Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,74,0.622,0.791,7,-6.106,1,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,audio_features,3z6XUommYDWPHeFhmhhT6j,spotify:track:3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j,225960,4
David Forbes,"['deep uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Equator (Mixed),4MZ7s7SZ9eNTCwPOnvxBgN,26,0.415,0.969,8,-9.192,1,0.0453,2.35e-05,0.822,0.285,0.2,134.001,audio_features,4MZ7s7SZ9eNTCwPOnvxBgN,spotify:track:4MZ7s7SZ9eNTCwPOnvxBgN,https://api.spotify.com/v1/tracks/4MZ7s7SZ9eNTCwPOnvxBgN,https://api.spotify.com/v1/audio-analysis/4MZ7s7SZ9eNTCwPOnvxBgN,34320,4
Ryan Mack,"['alt z', 'irish pop']",Overwhelmed (Ryan Mack Remix),03eyNjBM2mpx28H6kdaufN,75,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,audio_features,03eyNjBM2mpx28H6kdaufN,spotify:track:03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/tracks/03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/audio-analysis/03eyNjBM2mpx28H6kdaufN,103240,4
Yvng Swag,[],2020,6XSA7PlnN2FvEtqJ3wPOpm,6,0.788,0.851,1,-4.756,0,0.0371,0.0239,0.0,0.37,0.455,85.002,audio_features,6XSA7PlnN2FvEtqJ3wPOpm,spotify:track:6XSA7PlnN2FvEtqJ3wPOpm,https://api.spotify.com/v1/tracks/6XSA7PlnN2FvEtqJ3wPOpm,https://api.spotify.com/v1/audio-analysis/6XSA7PlnN2FvEtqJ3wPOpm,108069,4
mike.,"['indie pop rap', 'pop rap', 'rhode island rap']",life got crazy,5NXthnJecYXjt7sTEWETTY,71,0.71,0.543,5,-9.141,1,0.0527,0.478,8.66e-06,0.0988,0.481,83.965,audio_features,5NXthnJecYXjt7sTEWETTY,spotify:track:5NXthnJecYXjt7sTEWETTY,https://api.spotify.com/v1/tracks/5NXthnJecYXjt7sTEWETTY,https://api.spotify.com/v1/audio-analysis/5NXthnJecYXjt7sTEWETTY,138929,4
Andrew Rayel,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance', 'uplifting trance']",Blue Roses (Mixed),1oWb8FCkfLcDGwg20xFWNA,26,0.462,0.934,11,-9.546,0,0.059,2.14e-05,0.294,0.199,0.536,135.968,audio_features,1oWb8FCkfLcDGwg20xFWNA,spotify:track:1oWb8FCkfLcDGwg20xFWNA,https://api.spotify.com/v1/tracks/1oWb8FCkfLcDGwg20xFWNA,https://api.spotify.com/v1/audio-analysis/1oWb8FCkfLcDGwg20xFWNA,127053,4
Yeat,['pluggnb'],Money Twërk,29Z5qdYEYNFxly8n6Dt7kp,70,0.8,0.611,8,-6.164,0,0.131,0.0169,0.0,0.0884,0.161,130.987,audio_features,29Z5qdYEYNFxly8n6Dt7kp,spotify:track:29Z5qdYEYNFxly8n6Dt7kp,https://api.spotify.com/v1/tracks/29Z5qdYEYNFxly8n6Dt7kp,https://api.spotify.com/v1/audio-analysis/29Z5qdYEYNFxly8n6Dt7kp,139311,4
Yksteexy,[],2021,6vPVKym2H22NfZXdl1gHyJ,1,0.835,0.488,8,-6.197,1,0.247,0.000845,0.0,0.114,0.39,127.016,audio_features,6vPVKym2H22NfZXdl1gHyJ,spotify:track:6vPVKym2H22NfZXdl1gHyJ,https://api.spotify.com/v1/tracks/6vPVKym2H22NfZXdl1gHyJ,https://api.spotify.com/v1/audio-analysis/6vPVKym2H22NfZXdl1gHyJ,188056,4
Taylor Swift,['pop'],Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,74,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,audio_features,01K4zKU104LyJ8gMb7227B,spotify:track:01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B,https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B,258813,4
Elvis Costello & The Attractions,"['art rock', 'folk rock', 'mellow gold', 'new wave pop', 'power pop', 'pub rock', 'rock', 'roots rock']",No Action - 2021 Remaster,1Pb10yo57wXfoJZemj5qM4,13,0.342,0.907,4,-4.44,1,0.0672,0.0265,2.36e-05,0.206,0.624,157.509,audio_features,1Pb10yo57wXfoJZemj5qM4,spotify:track:1Pb10yo57wXfoJZemj5qM4,https://api.spotify.com/v1/tracks/1Pb10yo57wXfoJZemj5qM4,https://api.spotify.com/v1/audio-analysis/1Pb10yo57wXfoJZemj5qM4,121093,3
KAROL G,"['latin', 'reggaeton', 'reggaeton colombiano']",200 COPAS,0aZnyTWJNgdzYoOiaW8HKG,79,0.515,0.704,9,-5.25,0,0.206,0.767,0.0,0.415,0.885,91.246,audio_features,0aZnyTWJNgdzYoOiaW8HKG,spotify:track:0aZnyTWJNgdzYoOiaW8HKG,https://api.spotify.com/v1/tracks/0aZnyTWJNgdzYoOiaW8HKG,https://api.spotify.com/v1/audio-analysis/0aZnyTWJNgdzYoOiaW8HKG,217213,3
Zamaryah Ben Israel,[],2021.,30GEXsNLPf605i38SrnZt0,2,0.469,0.53,1,-11.779,1,0.348,0.294,0.000973,0.131,0.575,83.808,audio_features,30GEXsNLPf605i38SrnZt0,spotify:track:30GEXsNLPf605i38SrnZt0,https://api.spotify.com/v1/tracks/30GEXsNLPf605i38SrnZt0,https://api.spotify.com/v1/audio-analysis/30GEXsNLPf605i38SrnZt0,184440,4
Nardo Wick,"['florida rap', 'rap', 'trap']",Wicked Witch,6TNkJPyBho8mQE6IziibHu,69,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,audio_features,6TNkJPyBho8mQE6IziibHu,spotify:track:6TNkJPyBho8mQE6IziibHu,https://api.spotify.com/v1/tracks/6TNkJPyBho8mQE6IziibHu,https://api.spotify.com/v1/audio-analysis/6TNkJPyBho8mQE6IziibHu,163240,4
Crucial Dudes,"['alternative emo', 'anthem emo']",61 Penn (2021 Remaster),38p68a1uPsCjLp0t4nJ4HC,11,0.321,0.888,11,-5.297,1,0.151,0.000344,0.0,0.293,0.613,100.407,audio_features,38p68a1uPsCjLp0t4nJ4HC,spotify:track:38p68a1uPsCjLp0t4nJ4HC,https://api.spotify.com/v1/tracks/38p68a1uPsCjLp0t4nJ4HC,https://api.spotify.com/v1/audio-analysis/38p68a1uPsCjLp0t4nJ4HC,146852,4
PlayaPhonk,['drift phonk'],Phonky Town,5mnpMkzp3Z2RCCbwIEZCbv,78,0.805,0.816,1,-4.685,1,0.346,0.363,0.826,0.121,0.338,124.966,audio_features,5mnpMkzp3Z2RCCbwIEZCbv,spotify:track:5mnpMkzp3Z2RCCbwIEZCbv,https://api.spotify.com/v1/tracks/5mnpMkzp3Z2RCCbwIEZCbv,https://api.spotify.com/v1/audio-analysis/5mnpMkzp3Z2RCCbwIEZCbv,141343,4
Busted,"['boy band', 'dance pop', 'europop', 'pop punk']",Year 3000,7znYdv7SowJ8shqqIduPtV,3,0.595,0.85,11,-6.647,1,0.0367,0.000213,0.0,0.0961,0.894,107.025,audio_features,7znYdv7SowJ8shqqIduPtV,spotify:track:7znYdv7SowJ8shqqIduPtV,https://api.spotify.com/v1/tracks/7znYdv7SowJ8shqqIduPtV,https://api.spotify.com/v1/audio-analysis/7znYdv7SowJ8shqqIduPtV,196200,4
NLE Choppa,"['memphis hip hop', 'viral rap']",Final Warning,3LVcKphzONOdQ2EATazlZq,71,0.847,0.912,11,-3.129,1,0.257,0.0781,0.0,0.142,0.88,81.486,audio_features,3LVcKphzONOdQ2EATazlZq,spotify:track:3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/tracks/3LVcKphzONOdQ2EATazlZq,https://api.spotify.com/v1/audio-analysis/3LVcKphzONOdQ2EATazlZq,156895,4
Robbie Seed,"['cosmic uplifting trance', 'progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",I Choose You (Mixed),3nKwUbY7ZfQpT9jKmrerKX,25,0.49,0.991,11,-6.963,0,0.076,7.34e-05,0.000545,0.676,0.714,135.969,audio_features,3nKwUbY7ZfQpT9jKmrerKX,spotify:track:3nKwUbY7ZfQpT9jKmrerKX,https://api.spotify.com/v1/tracks/3nKwUbY7ZfQpT9jKmrerKX,https://api.spotify.com/v1/audio-analysis/3nKwUbY7ZfQpT9jKmrerKX,58293,4
Justin Moore,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock']",With A Woman You Love,20WKHeDTmtU0Zj4sNB8aoA,69,0.611,0.756,7,-4.483,1,0.0288,0.0587,0.0,0.378,0.596,106.012,audio_features,20WKHeDTmtU0Zj4sNB8aoA,spotify:track:20WKHeDTmtU0Zj4sNB8aoA,https://api.spotify.com/v1/tracks/20WKHeDTmtU0Zj4sNB8aoA,https://api.spotify.com/v1/audio-analysis/20WKHeDTmtU0Zj4sNB8aoA,167376,4
Yawiar,[],2020,5TPetcu6LbgK1vDperSEMs,1,0.76,0.768,2,-6.322,1,0.258,0.645,0.0,0.0843,0.543,91.501,audio_features,5TPetcu6LbgK1vDperSEMs,spotify:track:5TPetcu6LbgK1vDperSEMs,https://api.spotify.com/v1/tracks/5TPetcu6LbgK1vDperSEMs,https://api.spotify.com/v1/audio-analysis/5TPetcu6LbgK1vDperSEMs,113150,4
Emmy Meli,['high vibe'],I AM WOMAN,3nOz1U41SZZ0N3fuUWr9nb,77,0.646,0.471,10,-9.247,1,0.157,0.122,0.0,0.125,0.455,170.084,audio_features,3nOz1U41SZZ0N3fuUWr9nb,spotify:track:3nOz1U41SZZ0N3fuUWr9nb,https://api.spotify.com/v1/tracks/3nOz1U41SZZ0N3fuUWr9nb,https://api.spotify.com/v1/audio-analysis/3nOz1U41SZZ0N3fuUWr9nb,232813,4
ReOrder,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",You Should Know (Mixed),2yCXrqji8SdwbGKSiBEcrf,26,0.531,0.987,11,-7.577,0,0.0384,0.00032,0.138,0.114,0.885,136.027,audio_features,2yCXrqji8SdwbGKSiBEcrf,spotify:track:2yCXrqji8SdwbGKSiBEcrf,https://api.spotify.com/v1/tracks/2yCXrqji8SdwbGKSiBEcrf,https://api.spotify.com/v1/audio-analysis/2yCXrqji8SdwbGKSiBEcrf,70600,4
Billie Eilish,"['art pop', 'electropop', 'pop']",Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,75,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,audio_features,5XsAal7ZcWg1I5T4NcRjkv,spotify:track:5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/tracks/5XsAal7ZcWg1I5T4NcRjkv,https://api.spotify.com/v1/audio-analysis/5XsAal7ZcWg1I5T4NcRjkv,234761,4
Ykspiffy,[],2020,0aZPMiN8AexSDopY4VJyPN,2,0.759,0.605,7,-6.111,0,0.285,0.025,0.0,0.0985,0.319,151.946,audio_features,0aZPMiN8AexSDopY4VJyPN,spotify:track:0aZPMiN8AexSDopY4VJyPN,https://api.spotify.com/v1/tracks/0aZPMiN8AexSDopY4VJyPN,https://api.spotify.com/v1/audio-analysis/0aZPMiN8AexSDopY4VJyPN,181760,3
Blessd,"['reggaeton', 'trap latino']",Medallo,6lX6l7OuA3qrnIRfdsr0dw,83,0.787,0.7,4,-4.598,0,0.0768,0.568,0.00051,0.663,0.791,90.02,audio_features,6lX6l7OuA3qrnIRfdsr0dw,spotify:track:6lX6l7OuA3qrnIRfdsr0dw,https://api.spotify.com/v1/tracks/6lX6l7OuA3qrnIRfdsr0dw,https://api.spotify.com/v1/audio-analysis/6lX6l7OuA3qrnIRfdsr0dw,233453,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",For All Time (Mixed),2NuSFAleZc0JdDf1A6jTsh,25,0.462,0.964,1,-9.445,1,0.0492,0.00864,0.748,0.476,0.591,136.014,audio_features,2NuSFAleZc0JdDf1A6jTsh,spotify:track:2NuSFAleZc0JdDf1A6jTsh,https://api.spotify.com/v1/tracks/2NuSFAleZc0JdDf1A6jTsh,https://api.spotify.com/v1/audio-analysis/2NuSFAleZc0JdDf1A6jTsh,120000,4
BoyWithUke,[],Two Moons,5GxUKIEkMXXZo1Tif0IzfC,75,0.841,0.502,6,-9.068,0,0.211,0.52,0.000187,0.103,0.863,109.965,audio_features,5GxUKIEkMXXZo1Tif0IzfC,spotify:track:5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/tracks/5GxUKIEkMXXZo1Tif0IzfC,https://api.spotify.com/v1/audio-analysis/5GxUKIEkMXXZo1Tif0IzfC,224747,4
Iñigo Vontier,['dark disco'],Year 2020,03VrhBjoCp0rSjajdhNE5N,1,0.172,0.445,0,-16.124,1,0.0492,0.935,0.102,0.633,0.0352,112.356,audio_features,03VrhBjoCp0rSjajdhNE5N,spotify:track:03VrhBjoCp0rSjajdhNE5N,https://api.spotify.com/v1/tracks/03VrhBjoCp0rSjajdhNE5N,https://api.spotify.com/v1/audio-analysis/03VrhBjoCp0rSjajdhNE5N,329143,3
Rod Wave,['florida rap'],Street Runner,5iMRhOHzze2CujxHiJ6cRL,69,0.599,0.61,5,-8.633,0,0.24,0.213,0.000414,0.151,0.434,159.933,audio_features,5iMRhOHzze2CujxHiJ6cRL,spotify:track:5iMRhOHzze2CujxHiJ6cRL,https://api.spotify.com/v1/tracks/5iMRhOHzze2CujxHiJ6cRL,https://api.spotify.com/v1/audio-analysis/5iMRhOHzze2CujxHiJ6cRL,252021,4
Jorn Van Deynhoven,"['progressive house', 'progressive trance', 'progressive uplifting trance', 'trance', 'uplifting trance']",Viva La Vida (Mixed) - Alex M.O.R.P.H. Remix,5TDmn17uwDcm4aPwSkTxyA,26,0.486,0.988,0,-8.679,0,0.0735,5.1e-06,0.915,0.294,0.698,138.013,audio_features,5TDmn17uwDcm4aPwSkTxyA,spotify:track:5TDmn17uwDcm4aPwSkTxyA,https://api.spotify.com/v1/tracks/5TDmn17uwDcm4aPwSkTxyA,https://api.spotify.com/v1/audio-analysis/5TDmn17uwDcm4aPwSkTxyA,55667,4
NIKI,"['indonesian r&b', 'pop']",Every Summertime,68HocO7fx9z0MgDU0ZPHro,81,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,audio_features,68HocO7fx9z0MgDU0ZPHro,spotify:track:68HocO7fx9z0MgDU0ZPHro,https://api.spotify.com/v1/tracks/68HocO7fx9z0MgDU0ZPHro,https://api.spotify.com/v1/audio-analysis/68HocO7fx9z0MgDU0ZPHro,215687,4
nick salad,[],year one,3IYvU3xpMVTh4g8TuvsyoH,1,0.554,0.782,1,-9.13,0,0.0352,0.0261,0.594,0.124,0.0482,128.019,audio_features,3IYvU3xpMVTh4g8TuvsyoH,spotify:track:3IYvU3xpMVTh4g8TuvsyoH,https://api.spotify.com/v1/tracks/3IYvU3xpMVTh4g8TuvsyoH,https://api.spotify.com/v1/audio-analysis/3IYvU3xpMVTh4g8TuvsyoH,151875,4
Billie Eilish,"['art pop', 'electropop', 'pop']",Your Power,042Sl6Mn83JHyLEqdK7uI0,77,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,audio_features,042Sl6Mn83JHyLEqdK7uI0,spotify:track:042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/tracks/042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/audio-analysis/042Sl6Mn83JHyLEqdK7uI0,245897,4
Crucial Dudes,"['alternative emo', 'anthem emo']","Mt. Chill, You're Climbin' (2021 Remaster)",7zXnceW3kadhsi095get1f,12,0.351,0.877,4,-6.508,1,0.0513,8.83e-06,0.627,0.739,0.247,108.519,audio_features,7zXnceW3kadhsi095get1f,spotify:track:7zXnceW3kadhsi095get1f,https://api.spotify.com/v1/tracks/7zXnceW3kadhsi095get1f,https://api.spotify.com/v1/audio-analysis/7zXnceW3kadhsi095get1f,52535,4
Conjunto Rienda Real,[],Nadie Va A Pensar En Ti Mejor Que Yo,30eHHpkjMNqb2F0V8nXjbJ,74,0.77,0.695,2,-5.553,1,0.0341,0.192,7.03e-05,0.226,0.76,119.86,audio_features,30eHHpkjMNqb2F0V8nXjbJ,spotify:track:30eHHpkjMNqb2F0V8nXjbJ,https://api.spotify.com/v1/tracks/30eHHpkjMNqb2F0V8nXjbJ,https://api.spotify.com/v1/audio-analysis/30eHHpkjMNqb2F0V8nXjbJ,172018,4
MoniTek,[],2021,34erhR8pylI7kS8IkxCgCw,4,0.865,0.658,5,-8.15,0,0.0798,0.000896,0.518,0.0858,0.489,100.0,audio_features,34erhR8pylI7kS8IkxCgCw,spotify:track:34erhR8pylI7kS8IkxCgCw,https://api.spotify.com/v1/tracks/34erhR8pylI7kS8IkxCgCw,https://api.spotify.com/v1/audio-analysis/34erhR8pylI7kS8IkxCgCw,157962,4
DaBaby,"['north carolina hip hop', 'rap', 'trap']",Red Light Green Light,1YDebgap5OFwXEBG18NJvy,72,0.933,0.656,2,-5.85,1,0.322,0.129,0.0,0.161,0.934,119.987,audio_features,1YDebgap5OFwXEBG18NJvy,spotify:track:1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/tracks/1YDebgap5OFwXEBG18NJvy,https://api.spotify.com/v1/audio-analysis/1YDebgap5OFwXEBG18NJvy,159083,4
Crucial Dudes,"['alternative emo', 'anthem emo']",Give 'Em The Howard (2021 Remaster),6K2Cn9xFxBipDdruwokCrN,11,0.293,0.806,7,-5.68,1,0.103,0.000413,1.45e-06,0.156,0.319,88.083,audio_features,6K2Cn9xFxBipDdruwokCrN,spotify:track:6K2Cn9xFxBipDdruwokCrN,https://api.spotify.com/v1/tracks/6K2Cn9xFxBipDdruwokCrN,https://api.spotify.com/v1/audio-analysis/6K2Cn9xFxBipDdruwokCrN,156423,4
Bazzi,"['dance pop', 'electropop', 'pop']",I Like That,2RkZZh5XQ4y3sG8gCu96Tz,73,0.665,0.692,6,-5.431,0,0.112,0.172,0.0,0.191,0.68,74.474,audio_features,2RkZZh5XQ4y3sG8gCu96Tz,spotify:track:2RkZZh5XQ4y3sG8gCu96Tz,https://api.spotify.com/v1/tracks/2RkZZh5XQ4y3sG8gCu96Tz,https://api.spotify.com/v1/audio-analysis/2RkZZh5XQ4y3sG8gCu96Tz,158084,4
Lo' Kuntry,[],Year 2020,0y6M06A3mPwYj3le6fQwlt,0,0.61,0.631,0,-9.573,0,0.0758,0.272,3.41e-05,0.245,0.551,163.934,audio_features,0y6M06A3mPwYj3le6fQwlt,spotify:track:0y6M06A3mPwYj3le6fQwlt,https://api.spotify.com/v1/tracks/0y6M06A3mPwYj3le6fQwlt,https://api.spotify.com/v1/audio-analysis/0y6M06A3mPwYj3le6fQwlt,117562,4
Yeat,['pluggnb'],Swërved It,0bihOtJtBxl6r9DUJorNUh,72,0.562,0.758,4,-6.64,1,0.133,0.0251,0.0,0.107,0.431,76.991,audio_features,0bihOtJtBxl6r9DUJorNUh,spotify:track:0bihOtJtBxl6r9DUJorNUh,https://api.spotify.com/v1/tracks/0bihOtJtBxl6r9DUJorNUh,https://api.spotify.com/v1/audio-analysis/0bihOtJtBxl6r9DUJorNUh,137300,4
Armin van Buuren,"['dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",Magico (Mixed),1eS6ltwLFGCNJcxsSmgJSb,25,0.336,0.947,1,-9.06,1,0.0652,5.96e-06,0.957,0.377,0.481,133.978,audio_features,1eS6ltwLFGCNJcxsSmgJSb,spotify:track:1eS6ltwLFGCNJcxsSmgJSb,https://api.spotify.com/v1/tracks/1eS6ltwLFGCNJcxsSmgJSb,https://api.spotify.com/v1/audio-analysis/1eS6ltwLFGCNJcxsSmgJSb,60893,4
Sleep Sleep Sleep,['white noise'],White Noise Waterfall,5WkRINJDHP7zdAo45F1bJb,75,0.188,0.00481,3,-23.892,0,0.0575,0.131,0.352,0.13,0.0388,115.759,audio_features,5WkRINJDHP7zdAo45F1bJb,spotify:track:5WkRINJDHP7zdAo45F1bJb,https://api.spotify.com/v1/tracks/5WkRINJDHP7zdAo45F1bJb,https://api.spotify.com/v1/audio-analysis/5WkRINJDHP7zdAo45F1bJb,163506,3
Cam X.,[],2021 type flow,0r352gFWRqUh0pa1TnvYDm,0,0.65,0.489,6,-11.923,1,0.387,0.0259,0.0,0.0976,0.779,140.084,audio_features,0r352gFWRqUh0pa1TnvYDm,spotify:track:0r352gFWRqUh0pa1TnvYDm,https://api.spotify.com/v1/tracks/0r352gFWRqUh0pa1TnvYDm,https://api.spotify.com/v1/audio-analysis/0r352gFWRqUh0pa1TnvYDm,140173,4
Madison Beer,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",Reckless,5ajjAnNRh8bxFvaVHzpPjh,79,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,0.261,180.104,audio_features,5ajjAnNRh8bxFvaVHzpPjh,spotify:track:5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/tracks/5ajjAnNRh8bxFvaVHzpPjh,https://api.spotify.com/v1/audio-analysis/5ajjAnNRh8bxFvaVHzpPjh,203385,3
Roger Shah,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Burasari (Mixed),74axr78YWM39N5O6rWkp2c,25,0.438,0.934,7,-9.425,1,0.0371,1.9e-05,0.777,0.228,0.7,133.997,audio_features,74axr78YWM39N5O6rWkp2c,spotify:track:74axr78YWM39N5O6rWkp2c,https://api.spotify.com/v1/tracks/74axr78YWM39N5O6rWkp2c,https://api.spotify.com/v1/audio-analysis/74axr78YWM39N5O6rWkp2c,57307,4
Bailey Zimmerman,['contemporary country'],Never Comin' Home,4hEA25qUMn3camHI87UhiI,68,0.556,0.59,10,-6.846,1,0.029,0.25,0.0,0.109,0.573,143.972,audio_features,4hEA25qUMn3camHI87UhiI,spotify:track:4hEA25qUMn3camHI87UhiI,https://api.spotify.com/v1/tracks/4hEA25qUMn3camHI87UhiI,https://api.spotify.com/v1/audio-analysis/4hEA25qUMn3camHI87UhiI,194271,4
Styles Ricks,[],Year3,6ZbD4yXDoivSepi6f9g6Nn,0,0.529,0.595,6,-11.446,0,0.342,0.121,0.0,0.187,0.167,95.39,audio_features,6ZbD4yXDoivSepi6f9g6Nn,spotify:track:6ZbD4yXDoivSepi6f9g6Nn,https://api.spotify.com/v1/tracks/6ZbD4yXDoivSepi6f9g6Nn,https://api.spotify.com/v1/audio-analysis/6ZbD4yXDoivSepi6f9g6Nn,121752,5
Cochise,"['plugg', 'pluggnb', 'viral rap']",POCKET ROCKET,1FKG2wgJ75wS9MFNVZFiWd,74,0.711,0.646,2,-5.444,0,0.225,0.0216,0.0,0.0921,0.778,160.931,audio_features,1FKG2wgJ75wS9MFNVZFiWd,spotify:track:1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/tracks/1FKG2wgJ75wS9MFNVZFiWd,https://api.spotify.com/v1/audio-analysis/1FKG2wgJ75wS9MFNVZFiWd,131500,3
Sunlounger,"['progressive house', 'progressive trance', 'trance', 'uplifting trance']",Sail Away (Mixed) - Roger Shah & Yelow Uplifting Mix,3zAGemGedi9wTBQoJ7Nsqq,24,0.5,0.995,0,-8.877,1,0.0397,2.96e-05,0.833,0.358,0.849,133.981,audio_features,3zAGemGedi9wTBQoJ7Nsqq,spotify:track:3zAGemGedi9wTBQoJ7Nsqq,https://api.spotify.com/v1/tracks/3zAGemGedi9wTBQoJ7Nsqq,https://api.spotify.com/v1/audio-analysis/3zAGemGedi9wTBQoJ7Nsqq,56013,4
KANKAN,"['pluggnb', 'vapor trap']",Wokeup,3jM9VzF2d1AMUyTD8sTmPu,70,0.713,0.259,10,-14.872,0,0.238,0.245,3.06e-06,0.101,0.467,139.987,audio_features,3jM9VzF2d1AMUyTD8sTmPu,spotify:track:3jM9VzF2d1AMUyTD8sTmPu,https://api.spotify.com/v1/tracks/3jM9VzF2d1AMUyTD8sTmPu,https://api.spotify.com/v1/audio-analysis/3jM9VzF2d1AMUyTD8sTmPu,115347,4
4P5,[],Year 18,6Y7sbPgMDBsYSeblYK9UQm,1,0.723,0.706,5,-8.215,0,0.0291,0.0334,0.153,0.19,0.819,110.033,audio_features,6Y7sbPgMDBsYSeblYK9UQm,spotify:track:6Y7sbPgMDBsYSeblYK9UQm,https://api.spotify.com/v1/tracks/6Y7sbPgMDBsYSeblYK9UQm,https://api.spotify.com/v1/audio-analysis/6Y7sbPgMDBsYSeblYK9UQm,230792,4
Dylan Scott,"['contemporary country', 'country', 'country road']",New Truck,4MDYIbU6I29Gjiu7JATTIJ,68,0.529,0.755,1,-5.864,1,0.125,0.222,0.0,0.0986,0.528,96.86,audio_features,4MDYIbU6I29Gjiu7JATTIJ,spotify:track:4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/tracks/4MDYIbU6I29Gjiu7JATTIJ,https://api.spotify.com/v1/audio-analysis/4MDYIbU6I29Gjiu7JATTIJ,174360,4
